Gene	ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	contrast
ECE1	P42892	0.347806423821353	28.388293400879	1.12615136672122	0.273813356109707	0.65725917874585	-5.56631923933521	MKLN1_control-MKLN1_knockout
SMARCD1	Q96GM5	-0.47436605562077	26.8372533586436	-1.12535976984325	0.274140357056213	0.65725917874585	-5.56715996878228	MKLN1_control-MKLN1_knockout
ARPC1A	Q92747	-0.308305250704617	28.9288645079658	-1.12486552896441	0.27434466901656	0.65725917874585	-5.56768462455032	MKLN1_control-MKLN1_knockout
CBX8	Q9HC52	1.64783616960361	24.5736208202792	1.12348368179216	0.274916499703422	0.657562990477067	-5.5691504416224	MKLN1_control-MKLN1_knockout
FKBP14	Q9NWM8	-1.65293676629819	23.9869608826693	-1.12258773262973	0.275287726665586	0.657667029174556	-5.57009999415762	MKLN1_control-MKLN1_knockout
NFU1	Q9UMS0	1.25769274819023	23.9467002923954	1.12228992311183	0.275411202533274	0.657667029174556	-5.57041547477943	MKLN1_control-MKLN1_knockout
ATP5MJ	P56378	0.199977421481652	29.0218967007138	1.12225416637926	0.275426030500399	0.657667029174556	-5.57045334829391	MKLN1_control-MKLN1_knockout
NELFA	Q9H3P2	-0.351141989853435	26.1447766667207	-1.11917243745292	0.276706201627123	0.658862251689446	-5.57371355517749	MKLN1_control-MKLN1_knockout
SLC44A2	Q8IWA5	0.938231814603444	23.8644040479839	1.11897735275873	0.276787388124115	0.658862251689446	-5.57391967464911	MKLN1_control-MKLN1_knockout
PRDX4	Q13162	0.138383948879998	30.3612807851524	1.11881982491166	0.276852957730822	0.658862251689446	-5.57408608999886	MKLN1_control-MKLN1_knockout
RPS6KA1	Q15418	1.63987400225908	23.7958208205982	1.11880208521812	0.276860342440364	0.658862251689446	-5.57410482925899	MKLN1_control-MKLN1_knockout
CTTN	Q14247	-0.181308896253128	30.0292503115444	-1.11691464434724	0.277646876868702	0.660067335116096	-5.57609713706599	MKLN1_control-MKLN1_knockout
GOLIM4	O00461	0.193591211835162	27.6797391471269	1.11682153603684	0.277685719404822	0.660067335116096	-5.57619534241868	MKLN1_control-MKLN1_knockout
NUDT21	O43809	-0.181571252841565	29.9557584844953	-1.11555711403549	0.278213600849895	0.660254359504672	-5.57752827431832	MKLN1_control-MKLN1_knockout
YWHAQ	P27348	-0.354878727525481	31.1924755567676	-1.11451130557905	0.278650770031345	0.660894061627285	-5.57862974998072	MKLN1_control-MKLN1_knockout
CCDC86	Q9H6F5	0.499384147831357	28.854170384268	1.11399252770203	0.278867816681541	0.660964499329847	-5.57917580656357	MKLN1_control-MKLN1_knockout
RRP1B	Q14684	0.180882693670764	27.6244889805334	1.11292420329295	0.279315173645344	0.661570455326696	-5.58029960573116	MKLN1_control-MKLN1_knockout
C1orf198	Q9H425	-1.02793176529438	27.8585103621747	-1.11215359683328	0.279638188877033	0.661570455326696	-5.58110964171745	MKLN1_control-MKLN1_knockout
BAG1	Q99933	1.46784116769823	24.626808168536	1.10857769035595	0.281140686061968	0.663041199624882	-5.58486208844429	MKLN1_control-MKLN1_knockout
MRPL11	Q9Y3B7	0.160768349405892	28.1777274448344	1.10848552678597	0.28117948863671	0.663041199624882	-5.58495866219213	MKLN1_control-MKLN1_knockout
PPM1G	O15355	0.210012393581348	28.6232407166818	1.10823993368274	0.281282907037925	0.663041199624882	-5.58521597298962	MKLN1_control-MKLN1_knockout
NDUFB10	O96000	0.172969618775561	29.0824395058419	1.10819996586134	0.281299739982486	0.663041199624882	-5.58525784302374	MKLN1_control-MKLN1_knockout
MRPS22	P82650	0.180644101496309	27.491266821288	1.10810091085958	0.281341461405456	0.663041199624882	-5.58536160670907	MKLN1_control-MKLN1_knockout
LPCAT2	Q7L5N7	-0.432067725192624	25.9093585313518	-1.10732757117382	0.281667343558753	0.663366080157062	-5.5861714285736	MKLN1_control-MKLN1_knockout
HPF1	Q9NWY4	-1.49496054415844	23.3033196052519	-1.10639285811762	0.282061596360841	0.663800353892895	-5.58714957539935	MKLN1_control-MKLN1_knockout
CNN3	Q15417	-0.528378445708483	29.1080384931869	-1.10568882711566	0.282358816146981	0.663949979744232	-5.58788584302795	MKLN1_control-MKLN1_knockout
DHX29	Q7Z478	0.283176737204283	26.1452637693293	1.1055087211814	0.282434887995165	0.663949979744232	-5.5880741297912	MKLN1_control-MKLN1_knockout
SMPD4	Q9NXE4	-0.334747168088388	26.8890451059671	-1.10540228096336	0.282479852493224	0.663949979744232	-5.58818539213196	MKLN1_control-MKLN1_knockout
NEDD4	P46934	1.00464694894807	27.6693689788491	1.10517870309798	0.282574317544143	0.663950420593036	-5.58841906829764	MKLN1_control-MKLN1_knockout
NELFE	P18615	0.213290538164113	26.4646550622715	1.10488972515215	0.282696449340247	0.663950420593036	-5.58872103707174	MKLN1_control-MKLN1_knockout
EEF1E1	O43324	0.165526040608636	28.8981603886231	1.10434484245778	0.28292684005668	0.664115696420471	-5.58929022631134	MKLN1_control-MKLN1_knockout
SYMPK	Q92797	0.302679151830592	27.0298084499618	1.10369063910513	0.283203635675289	0.664510496313553	-5.58997328766772	MKLN1_control-MKLN1_knockout
DSP	P15924	-0.750684428894488	27.8159008518247	-1.09992875101898	0.284799143521569	0.666736150195153	-5.59389422787534	MKLN1_control-MKLN1_knockout
PLBD2	Q8NHP8	-0.248307689089064	26.111781751545	-1.09924339057655	0.285090526442513	0.66712131625154	-5.59460730020441	MKLN1_control-MKLN1_knockout
PSMA2	P25787	0.378612740720058	29.3551008627886	1.09909707245377	0.285152762161939	0.66712131625154	-5.59475948402451	MKLN1_control-MKLN1_knockout
MBNL1	Q9NR56	-0.376159639905193	26.874831311617	-1.09864670274716	0.285344386969167	0.667348357459212	-5.59522779683552	MKLN1_control-MKLN1_knockout
SRSF1	Q07955	0.10564100993826	31.6403119942116	1.09803305546297	0.285605634782813	0.667516846315843	-5.59586562111508	MKLN1_control-MKLN1_knockout
CASK	O14936	0.546877381068256	26.1907071847114	1.09755474831483	0.285809385192929	0.667771861563347	-5.5963625560182	MKLN1_control-MKLN1_knockout
SMDT1	Q9H4I9	-1.61623920926813	23.8888023177729	-1.09593052637327	0.286502065790336	0.668996671969469	-5.59804861430064	MKLN1_control-MKLN1_knockout
FADS3	Q9Y5Q0	1.59533509988701	24.3919966159731	1.09588093429044	0.286523234508466	0.668996671969469	-5.59810005991481	MKLN1_control-MKLN1_knockout
RBPMS	Q93062	-0.44883581158205	26.6564823518914	-1.09479990748766	0.286984961278898	0.669853088582173	-5.59922098243864	MKLN1_control-MKLN1_knockout
NIT2	Q9NQR4	0.298993522850434	27.1544174357309	1.09278220231835	0.287848209632789	0.671201905872095	-5.60131055090623	MKLN1_control-MKLN1_knockout
ATAD1	Q8NBU5	0.182766746882137	28.3676210641658	1.09116963419871	0.288539482515862	0.671923220185708	-5.60297811625344	MKLN1_control-MKLN1_knockout
GPHN	Q9NQX3	-1.01767801600234	24.5004216262471	-1.09091588437699	0.288648369365078	0.671923220185708	-5.60324032310545	MKLN1_control-MKLN1_knockout
MCAM	P43121	-0.318621836690358	28.991445443471	-1.09072823248273	0.288728912075265	0.671923220185708	-5.60343419460459	MKLN1_control-MKLN1_knockout
MRPL21	Q7Z2W9	0.358168086345639	27.5872224573051	1.08997722572382	0.289051417768118	0.672330031685808	-5.60420979936256	MKLN1_control-MKLN1_knockout
SLC25A17	O43808	1.40749831590621	23.9832627176574	1.0898774347049	0.289094290835423	0.672330031685808	-5.604312823502	MKLN1_control-MKLN1_knockout
CAPZB	P47756	0.0996830933678972	30.881422973411	1.08849310111594	0.289689516727516	0.673158761133295	-5.60574115183247	MKLN1_control-MKLN1_knockout
HEXA	P06865	0.274676848356368	27.526197279864	1.08766131550846	0.290047589769937	0.673658918175339	-5.60659860359773	MKLN1_control-MKLN1_knockout
TRMT1	Q9NXH9	-0.246547369453072	26.9532745285488	-1.08694829780302	0.290354790444293	0.673760830279388	-5.60733316339132	MKLN1_control-MKLN1_knockout
TUBG1	P23258	-0.173392010204683	28.3591269019396	-1.08683956679464	0.29040165748543	0.673760830279388	-5.60744514217801	MKLN1_control-MKLN1_knockout
CMAS	Q8NFW8	-0.854426942540091	27.7884251214956	-1.08568701099848	0.290898788749408	0.674304156838311	-5.60863151822736	MKLN1_control-MKLN1_knockout
PDCL3	Q9H2J4	-0.465926174054232	27.9277805535287	-1.08435993401824	0.291471960437624	0.674961750358	-5.60999616345513	MKLN1_control-MKLN1_knockout
EXOSC2	Q13868	0.189563570910057	28.1093886943805	1.08207244646374	0.292461859817709	0.676150354807915	-5.61234495552097	MKLN1_control-MKLN1_knockout
LNPEP	Q9UIQ6	-0.153565336623007	27.2673501772551	-1.08149374487246	0.292712675726747	0.676508562046488	-5.61293847344456	MKLN1_control-MKLN1_knockout
SLC7A5	Q01650	-0.137623170090645	32.0834503141561	-1.08092742672487	0.292958275278418	0.676632926469565	-5.61351901991	MKLN1_control-MKLN1_knockout
HYOU1	Q9Y4L1	0.14643528952374	29.3152955807558	1.07978666143353	0.293453452616232	0.677131690932884	-5.6146876321097	MKLN1_control-MKLN1_knockout
FIS1	Q9Y3D6	-0.282582473843203	29.097931715776	-1.07952563167743	0.293566844133805	0.677131690932884	-5.61495488081461	MKLN1_control-MKLN1_knockout
F3	P13726	0.997803514344405	24.9778550701789	1.07784161921833	0.294299142425249	0.678175946751326	-5.61667764445139	MKLN1_control-MKLN1_knockout
CSK	P41240	-0.395181125443987	25.729609172806	-1.07722857589643	0.294566053993887	0.678383736452678	-5.61730420553862	MKLN1_control-MKLN1_knockout
MYO18A	Q92614	0.254710166171993	24.8675139439486	1.07719288252045	0.29458159984283	0.678383736452678	-5.61734067627329	MKLN1_control-MKLN1_knockout
PODXL	O00592	0.191193373142255	30.2376714892273	1.07631166796691	0.29496559102221	0.679046398124865	-5.61824074444992	MKLN1_control-MKLN1_knockout
SERPINE1	P05121	-1.55391424719218	24.479642548484	-1.07399815552685	0.295975430048575	0.680113247582403	-5.62060066008854	MKLN1_control-MKLN1_knockout
ECSIT	Q9BQ95	-0.55111854728305	25.8161298943069	-1.0739127077988	0.29601277538426	0.680113247582403	-5.62068773582546	MKLN1_control-MKLN1_knockout
WAC	Q9BTA9	1.14421633480509	27.6585463662231	1.07362833427154	0.296137086684377	0.680113247582403	-5.62097748337097	MKLN1_control-MKLN1_knockout
PDCD11	Q14690	-0.155962868878884	27.9675225341116	-1.07348418464872	0.296200114770511	0.680113247582403	-5.62112433121477	MKLN1_control-MKLN1_knockout
AVEN	Q9NQS1	1.01085594558598	27.4679193301973	1.0728115926626	0.296494327362587	0.680567330471834	-5.62180928271439	MKLN1_control-MKLN1_knockout
NDUFS3	O75489	0.136553137396731	29.0452077934365	1.07250058949351	0.296630441067246	0.680602227151891	-5.62212587265787	MKLN1_control-MKLN1_knockout
EXOC8	Q8IYI6	1.29124659287234	24.1679204706662	1.07233611134023	0.296702444829821	0.680602227151891	-5.62229327267047	MKLN1_control-MKLN1_knockout
AIDA	Q96BJ3	1.18872507337689	24.2616389614375	1.07151103131717	0.297063831192035	0.681123400745929	-5.62313266748845	MKLN1_control-MKLN1_knockout
RFTN1	Q14699	-0.306004222600713	27.0004668646138	-1.07115644267442	0.297219239072664	0.681123400745929	-5.62349323271299	MKLN1_control-MKLN1_knockout
BID	P55957	-0.903835251413277	25.636002960584	-1.06976520967033	0.297829550045689	0.681548006413724	-5.62490689624726	MKLN1_control-MKLN1_knockout
ATP6V1C1	P21283	0.127495113497186	27.0134427303834	1.06973673943801	0.297842048890623	0.681548006413724	-5.62493580854321	MKLN1_control-MKLN1_knockout
POLD1	P28340	0.200427283569503	27.0939867585962	1.06929323787834	0.298036801317266	0.681548006413724	-5.62538610862474	MKLN1_control-MKLN1_knockout
HLA-B	P01889	-0.287797773230324	31.6149665364964	-1.06876411668597	0.298269271438868	0.681548006413724	-5.62592312486577	MKLN1_control-MKLN1_knockout
CNDP2	Q96KP4	-0.292003102353455	28.3929986706167	-1.06852709772173	0.298373448396063	0.681548006413724	-5.62616360419418	MKLN1_control-MKLN1_knockout
SERPINB1	P30740	0.276754016337296	27.0379863278031	1.06848132906463	0.298393568114897	0.681548006413724	-5.62621003561955	MKLN1_control-MKLN1_knockout
RPL29	P47914	-2.23293001843621	27.9394811055333	-1.06832752828321	0.298461185483141	0.681548006413724	-5.62636605068087	MKLN1_control-MKLN1_knockout
SEC23B	Q15437	1.17307772663121	24.3023666147446	1.06757913618481	0.298790367990563	0.681624583427551	-5.62712493399215	MKLN1_control-MKLN1_knockout
RAE1	P78406	-0.169023363879006	29.0162835019387	-1.06613384144648	0.299426824894611	0.682063790074831	-5.62858915806325	MKLN1_control-MKLN1_knockout
NOTCH2	Q04721	0.25871057827387	27.0798027383902	1.06604446254795	0.299466216220497	0.682063790074831	-5.62867964996501	MKLN1_control-MKLN1_knockout
COL12A1	Q99715	-0.207216337609001	27.9963936779289	-1.06469388541927	0.30006190035764	0.682347612317064	-5.63004622826027	MKLN1_control-MKLN1_knockout
MYCBP2	O75592	0.881645691239836	26.1341299319563	1.06468461993716	0.300065989922437	0.682347612317064	-5.63005559822207	MKLN1_control-MKLN1_knockout
PACS1	Q6VY07	1.5319673575725	23.3823288755048	1.06264096568889	0.300968990132925	0.683280950572045	-5.63212053351722	MKLN1_control-MKLN1_knockout
ANO6	Q4KMQ2	-0.227896953495186	26.6882848567524	-1.06235398335779	0.301095951088467	0.683349318391837	-5.63241022301952	MKLN1_control-MKLN1_knockout
SLC25A32	Q9H2D1	1.63931807490491	23.5883609484287	1.06106761482561	0.301665513138582	0.683908654711823	-5.63370787479327	MKLN1_control-MKLN1_knockout
ANXA6	P08133	-0.335305820535289	30.2892049768369	-1.0608412064927	0.301765839378702	0.683908654711823	-5.63393612493554	MKLN1_control-MKLN1_knockout
NDUFAF2	Q8N183	-0.156960130189841	28.1099717959703	-1.06067433972766	0.301839796844161	0.683908654711823	-5.6341043215289	MKLN1_control-MKLN1_knockout
ODR4	Q5SWX8	1.29613221850007	23.4565360575867	1.06026588176023	0.302020885499155	0.683908654711823	-5.63451593576149	MKLN1_control-MKLN1_knockout
SARS1	P49591	0.316248056210494	28.4933677249116	1.05987645230937	0.302193610520697	0.684045805830145	-5.63490824365462	MKLN1_control-MKLN1_knockout
CPD	O75976	1.55068736582336	23.1869945043542	1.05895650881952	0.302601917803813	0.684345875648624	-5.63583447974597	MKLN1_control-MKLN1_knockout
GOLGA4	Q13439	1.12654285179992	27.2348210322884	1.0576674904944	0.303174700622562	0.68476334429987	-5.63713111615181	MKLN1_control-MKLN1_knockout
LMAN2	Q12907	0.12182065924565	29.7884340041766	1.05597559205288	0.303927684716355	0.68590246344017	-5.63883088892378	MKLN1_control-MKLN1_knockout
NFS1	Q9Y697	-0.190807341252452	27.0619416881959	-1.05528455962865	0.304235615703657	0.68590246344017	-5.63952444348256	MKLN1_control-MKLN1_knockout
PAPOLA	P51003	0.283920020067022	25.861657279681	1.05525985374899	0.304246629027703	0.68590246344017	-5.63954923207906	MKLN1_control-MKLN1_knockout
EPHA7	Q15375	-0.777641590005338	23.8238882204152	-1.05459338946852	0.304543831528056	0.68590246344017	-5.64021773349559	MKLN1_control-MKLN1_knockout
NDUFB4	O95168	0.392497414942088	27.1422699341266	1.05446687515409	0.304600272679959	0.68590246344017	-5.64034459221274	MKLN1_control-MKLN1_knockout
MTA1	Q13330	0.344499921787168	26.8554532705067	1.05408103858237	0.304772450126563	0.68590246344017	-5.64073139575364	MKLN1_control-MKLN1_knockout
DDX17	Q92841	0.114479842719227	30.3723938129135	1.0540572144404	0.304783083802192	0.68590246344017	-5.6407552754864	MKLN1_control-MKLN1_knockout
PPP2R5D	Q14738	-0.162580314910407	27.8395189198296	-1.05404242124401	0.304789686736159	0.68590246344017	-5.64077010295999	MKLN1_control-MKLN1_knockout
NANS	Q9NR45	-0.286869615033229	29.1414573738822	-1.05264236443147	0.305415064720653	0.68652714134085	-5.6421725681906	MKLN1_control-MKLN1_knockout
RPL15	P61313	0.174624664253741	32.0772470507909	1.05206114042606	0.305674955601166	0.68689251169485	-5.64275430612947	MKLN1_control-MKLN1_knockout
COMMD9	Q9P000	-0.358696695090483	27.5373242202646	-1.05166425873318	0.305852509764609	0.687072686691843	-5.64315137491398	MKLN1_control-MKLN1_knockout
TBK1	Q9UHD2	1.70465333043549	23.1557441254595	1.05130015276845	0.306015465809627	0.687219963956948	-5.64351553555695	MKLN1_control-MKLN1_knockout
PDHB	P11177	0.135008858081182	30.3566124104672	1.05047162026217	0.3063865078151	0.687807342467741	-5.64434377529122	MKLN1_control-MKLN1_knockout
VPS29	Q9UBQ0	0.224426930638195	27.9853698010266	1.0502808654608	0.306471979126783	0.687807342467741	-5.64453438058414	MKLN1_control-MKLN1_knockout
NQO1	P15559	0.316216600616826	31.4735728858964	1.0497620931815	0.306704511084732	0.687925824811127	-5.64505259080803	MKLN1_control-MKLN1_knockout
SRPRB	Q9Y5M8	0.145541109383601	29.461544337518	1.04956913857359	0.306791032275171	0.687925824811127	-5.64524527835634	MKLN1_control-MKLN1_knockout
AIFM1	O95831	0.131615751928873	29.3079781794227	1.04929329143757	0.306914752906098	0.687925824811127	-5.64552068907766	MKLN1_control-MKLN1_knockout
LARP1	Q6PKG0	0.109310765334875	29.0159209539106	1.04842371797368	0.307304999927123	0.688262031192905	-5.64638846598637	MKLN1_control-MKLN1_knockout
CSTB	P04080	0.297982712789331	29.8389962839324	1.04817206178057	0.307418004235255	0.688262031192905	-5.64663948302257	MKLN1_control-MKLN1_knockout
PPP4R1	Q8TF05	0.340341778018878	25.9007319069523	1.04810477936122	0.307448221922666	0.688262031192905	-5.64670658548906	MKLN1_control-MKLN1_knockout
ERLIN2	O94905	0.222315106757602	28.4766007214487	1.04731882263534	0.307801365646239	0.688595434806402	-5.64749015666047	MKLN1_control-MKLN1_knockout
KLC1	Q07866	-0.192878582190577	27.7485796621749	-1.04710692023776	0.307896626532625	0.688595434806402	-5.64770132650434	MKLN1_control-MKLN1_knockout
CDC73	Q6P1J9	0.176014818742633	27.3388843743351	1.04634003079438	0.308241558139732	0.688606746245532	-5.64846524742244	MKLN1_control-MKLN1_knockout
GEMIN4	P57678	0.11167003151515	27.1970368024281	1.04622782111312	0.308292050933905	0.688606746245532	-5.6485769810439	MKLN1_control-MKLN1_knockout
SPEN	Q96T58	-1.13087754212571	24.0206537672449	-1.04585980594389	0.308457694048463	0.688758699115808	-5.64894336013474	MKLN1_control-MKLN1_knockout
POGZ	Q7Z3K3	0.206652862688475	29.8014238616187	1.04522506846736	0.308743537657555	0.688960911357276	-5.64957500656261	MKLN1_control-MKLN1_knockout
CTSC	P53634	0.304820202092014	28.2230183391328	1.04436841583776	0.309129616547325	0.689604354839686	-5.65042694697266	MKLN1_control-MKLN1_knockout
MPST	P25325	-0.223162427431827	27.9988694064369	-1.04391162598488	0.309335624660044	0.689763671571971	-5.65088097027575	MKLN1_control-MKLN1_knockout
SQSTM1	Q13501	0.234268295520149	29.563432100345	1.04377658678428	0.309396544859026	0.689763671571971	-5.65101515778805	MKLN1_control-MKLN1_knockout
PPP4R2	Q9NY27	0.26309754361597	26.7492047380898	1.04233993404232	0.310045191010157	0.689876722736874	-5.65244179379669	MKLN1_control-MKLN1_knockout
SZRD1	Q7Z422	-1.15386776820224	25.0491469625444	-1.04190358633811	0.310242392853425	0.689876722736874	-5.65287475313278	MKLN1_control-MKLN1_knockout
CDC42	P60953	0.324333152174002	30.6341978820374	1.04180943642793	0.310284954430876	0.689876722736874	-5.65296815078954	MKLN1_control-MKLN1_knockout
YIPF6	Q96EC8	1.51627074041956	24.2352501724997	1.04083542136985	0.310725513429241	0.689876722736874	-5.65393394283749	MKLN1_control-MKLN1_knockout
VAPB	O95292	-0.149260441960049	30.8955297355582	-1.04073315548669	0.310771795362083	0.689876722736874	-5.65403529872681	MKLN1_control-MKLN1_knockout
SF3B6	Q9Y3B4	0.200116683197006	29.0071882935256	1.04063536278376	0.310816057480233	0.689876722736874	-5.65413221295088	MKLN1_control-MKLN1_knockout
HNRNPA1	P09651	0.163478146516312	33.5388916950683	1.03982795888941	0.311181669340657	0.690471024801157	-5.65493205420102	MKLN1_control-MKLN1_knockout
NONO	Q15233	0.109410608056507	32.3047550073509	1.03952456842346	0.311319130882154	0.690531191492769	-5.65523246011081	MKLN1_control-MKLN1_knockout
MTMR12	Q9C0I1	1.76487252198762	25.4590944682321	1.0393361677097	0.31140451407738	0.690531191492769	-5.65541896819224	MKLN1_control-MKLN1_knockout
RPL13	P26373	0.0778206042032608	32.3613216577103	1.03723536952196	0.312357724149554	0.690800640075738	-5.65749662335869	MKLN1_control-MKLN1_knockout
PPA2	Q9H2U2	0.170538453745788	28.4383288864381	1.03711792720018	0.312411073223954	0.690800640075738	-5.65761266142453	MKLN1_control-MKLN1_knockout
QARS1	P47897	0.138091407447725	29.5696952385377	1.03700356316697	0.312463030184298	0.690800640075738	-5.65772564676379	MKLN1_control-MKLN1_knockout
ANKRD28	O15084	-0.901931498265697	23.505170484272	-1.03692944926834	0.31249670430141	0.690800640075738	-5.65779886127088	MKLN1_control-MKLN1_knockout
SEC24D	O94855	-0.269157485302078	27.9469615940798	-1.03674260188071	0.31258161103467	0.690800640075738	-5.65798342053222	MKLN1_control-MKLN1_knockout
CARHSP1	Q9Y2V2	0.241770487914941	28.5207151307483	1.03656214218891	0.312663630645023	0.690800640075738	-5.65816164220153	MKLN1_control-MKLN1_knockout
TMEM87A	Q8NBN3	-0.30773565459171	28.4548887142534	-1.03635671974156	0.312757014528506	0.690800640075738	-5.65836448341334	MKLN1_control-MKLN1_knockout
CIP2A	Q8TCG1	-1.09062345493558	23.7898325301437	-1.03626490539405	0.312798759217968	0.690800640075738	-5.65845513248894	MKLN1_control-MKLN1_knockout
PSME3IP1	Q9GZU8	1.43401263894474	24.8020435463787	1.03561575867473	0.313094015850842	0.691236350389093	-5.65909583639509	MKLN1_control-MKLN1_knockout
NBN	O60934	-0.281698302352126	25.8941648649919	-1.03369069664589	0.313970770786966	0.692738511154731	-5.66099375768111	MKLN1_control-MKLN1_knockout
BCAP31	P51572	-0.312063311800987	29.5840932720638	-1.03322969086294	0.314180990683647	0.692985642470715	-5.66144779686864	MKLN1_control-MKLN1_knockout
BST2	Q10589	-0.400412545973658	29.2037799123771	-1.03186205906134	0.314805221906284	0.693495362401105	-5.6627936990924	MKLN1_control-MKLN1_knockout
XPOT	O43592	-0.285237076831969	27.4888270767284	-1.0315216726629	0.314960721792036	0.693621364845383	-5.66312843026073	MKLN1_control-MKLN1_knockout
NFIB	O00712	0.423877214822184	26.4719655971887	1.03032360502941	0.315508472159094	0.694413129189327	-5.66430580967157	MKLN1_control-MKLN1_knockout
LRRC40	Q9H9A6	0.198350508216951	26.8232731852403	1.03030479681335	0.315517076556262	0.694413129189327	-5.66432428337874	MKLN1_control-MKLN1_knockout
PSMD8	P48556	0.252410788779532	29.1659944142802	1.02998282107904	0.3156644000451	0.694520737985103	-5.66464048604431	MKLN1_control-MKLN1_knockout
LUZP1	Q86V48	-0.254003236842593	27.8115709533096	-1.02959724122047	0.315840890397753	0.694692432246428	-5.66501903640665	MKLN1_control-MKLN1_knockout
UFL1	O94874	-0.510225042896867	26.4687747039417	-1.02862613901217	0.316285699808416	0.695020833960817	-5.66597187421023	MKLN1_control-MKLN1_knockout
RRM1	P23921	0.247869793036781	29.0027684307961	1.02783951392884	0.316646335187895	0.695596681533558	-5.66674311638973	MKLN1_control-MKLN1_knockout
CHMP4B	Q9H444	-0.448283812299927	28.1519060928288	-1.02762214361734	0.316746041868987	0.695599150771108	-5.66695614305103	MKLN1_control-MKLN1_knockout
CDC34	P49427	-1.23362404609326	23.6659276288611	-1.0268378967839	0.31710595664425	0.695901010051319	-5.66772438423781	MKLN1_control-MKLN1_knockout
ERAL1	O75616	-0.392382681520953	27.5954939565365	-1.02668657664379	0.317175435349721	0.695901010051319	-5.66787255584412	MKLN1_control-MKLN1_knockout
MICU1	Q9BPX6	-0.79780567954402	27.6207899144339	-1.02476007930425	0.318060928565912	0.697017856155209	-5.66975726424408	MKLN1_control-MKLN1_knockout
PURA	Q00577	0.172690507241562	26.7939761499384	1.02450268951678	0.318179367115689	0.697017856155209	-5.67000883145659	MKLN1_control-MKLN1_knockout
ATAD3B	Q5T9A4	0.258845768990135	28.2105500249589	1.02449625325376	0.318182329177428	0.697017856155209	-5.67001512139763	MKLN1_control-MKLN1_knockout
CLPB	Q9H078	-0.179136783374467	27.6299595105334	-1.02395954602665	0.318429398197327	0.697126228259491	-5.67053950295278	MKLN1_control-MKLN1_knockout
RPL11	P62913	0.0735224855513579	32.5116217993259	1.02314755198324	0.318803450944948	0.697512294532574	-5.67133238270574	MKLN1_control-MKLN1_knockout
NUF2	Q9BZD4	1.1600762497802	24.0841339079643	1.02244908363378	0.319125455164467	0.697567909430136	-5.67201395958885	MKLN1_control-MKLN1_knockout
TSFM	P43897	0.236590621420994	28.7288976552968	1.02177247525105	0.31943760048421	0.697994740199884	-5.67267380860356	MKLN1_control-MKLN1_knockout
ATAD3A	Q9NVI7	0.118633256862083	30.2565523922631	1.02054185075021	0.320005886828309	0.6984106209281	-5.67387295027018	MKLN1_control-MKLN1_knockout
SAMHD1	Q9Y3Z3	-0.450685894486814	26.7818336806892	-1.02022886749885	0.320150532088883	0.69851025183029	-5.67417772050337	MKLN1_control-MKLN1_knockout
CSTF2	P33240	-0.240723234249014	28.4254296375927	-1.01955989081327	0.32045985435693	0.698537143139479	-5.67482886231485	MKLN1_control-MKLN1_knockout
CYRIB	Q9NUQ9	-0.136900244568565	28.2658799764267	-1.01913110470004	0.320658227784486	0.69875369217027	-5.67524601620867	MKLN1_control-MKLN1_knockout
GLOD4	Q9HC38	-0.285465159004975	28.2102760837862	-1.01756063553805	0.321385527966932	0.699906260905764	-5.67677254142136	MKLN1_control-MKLN1_knockout
GOLPH3	Q9H4A6	0.277090351488624	26.0776005043768	1.01635088538027	0.321946567252467	0.700695551675942	-5.67794700527987	MKLN1_control-MKLN1_knockout
ARFGEF1	Q9Y6D6	-0.998723568305827	27.60233188602	-1.01484550954993	0.322645669573932	0.701004272202407	-5.67940672631042	MKLN1_control-MKLN1_knockout
UFC1	Q9Y3C8	1.499726960657	25.2759423357866	1.0147294962165	0.322699590904496	0.701004272202407	-5.67951914084951	MKLN1_control-MKLN1_knockout
LRRC8C	Q8TDW0	-1.64561080962242	23.0802689951074	-1.0146389242794	0.322741691845744	0.701004272202407	-5.67960689520269	MKLN1_control-MKLN1_knockout
TARS2	Q9BW92	-0.332037177768335	27.8903089663033	-1.01458279902525	0.322767782726779	0.701004272202407	-5.67966127094956	MKLN1_control-MKLN1_knockout
PTGR1	Q14914	-0.284900065539208	28.1873971382286	-1.01446588676456	0.322822136356286	0.701004272202407	-5.67977453023723	MKLN1_control-MKLN1_knockout
MARS1	P56192	0.172406530622151	29.3249416274116	1.0140906075257	0.322996650766669	0.701034871673214	-5.6801380047833	MKLN1_control-MKLN1_knockout
PPP1R14B	Q96C90	-0.665610833975418	26.1143430595285	-1.01365512879908	0.32319924262318	0.701258873293099	-5.68055963430029	MKLN1_control-MKLN1_knockout
UAP1L1	Q3KQV9	-0.878912628740697	23.8377074009002	-1.01294700776163	0.323528862888543	0.701446083099542	-5.68124488932819	MKLN1_control-MKLN1_knockout
NUBP2	Q9Y5Y2	0.217213814502092	27.3336121790181	1.01292091443667	0.323541013472342	0.701446083099542	-5.68127013188062	MKLN1_control-MKLN1_knockout
SCARB2	Q14108	-0.199956056060238	28.5935576195036	-1.01282912499596	0.323583758572705	0.701446083099542	-5.68135892390154	MKLN1_control-MKLN1_knockout
