Gene	ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	contrast
GPD2	P43304	1.17358328063468	27.8776674843884	21.2015142167154	1.29963033266164e-12	3.183461147339e-09	19.0897930462199	RMND5A_control-RMND5A_knockout
PCID2	Q5JVF3	1.2242290799519	27.2228800490176	20.8801266634305	1.62350301482952e-12	3.183461147339e-09	18.8868312764088	RMND5A_control-RMND5A_knockout
KCTD12	Q96CX2	7.75476521037874	27.2255958991532	20.723742267418	1.81125463549101e-12	3.183461147339e-09	18.786702196285	RMND5A_control-RMND5A_knockout
RDX	P35241	1.04644297560932	29.4883320770302	17.7123908233623	1.75752126922598e-11	2.11376399948184e-08	16.6654094422277	RMND5A_control-RMND5A_knockout
BCAT1	P54687	-1.67297537129301	28.2204337256979	-17.2028648275918	2.67308384184156e-11	2.34910608021036e-08	16.2660384659047	RMND5A_control-RMND5A_knockout
RPN2	P04844	0.723689517279567	29.4574023937311	17.082009871404	2.9575211403235e-11	2.36279052556027e-08	16.169399153708	RMND5A_control-RMND5A_knockout
IMMT	Q16891	0.581047345224821	28.8923564566031	16.6146581663748	4.39992294143563e-11	2.97434790841049e-08	15.7885500359878	RMND5A_control-RMND5A_knockout
TPP2	P29144	0.820846267564367	28.1806901712914	15.9301168374465	8.02062669978714e-11	4.69901782918196e-08	15.2093797758295	RMND5A_control-RMND5A_knockout
HADHA	P40939	0.707487839387792	29.1635702155231	15.6395717421791	1.04216007962316e-10	5.3873545763108e-08	14.955529289986	RMND5A_control-RMND5A_knockout
CAD	P27708	0.6988008926361	29.1360415277614	15.4873399804618	1.19750096259978e-10	5.53875708385624e-08	14.8205419728061	RMND5A_control-RMND5A_knockout
PLA2G4A	P47712	2.59621675345906	27.8806246833659	15.4287953299683	1.263636909786e-10	5.55242058159969e-08	14.7682602496486	RMND5A_control-RMND5A_knockout
DARS1	P14868	0.735453040926345	29.7507135546054	15.2061061312091	1.5529264042661e-10	6.49799820633601e-08	14.5674942879858	RMND5A_control-RMND5A_knockout
EPHX1	P07099	1.86244001802685	29.2323329362759	15.1563524855425	1.62671780313373e-10	6.49799820633601e-08	14.522223095558	RMND5A_control-RMND5A_knockout
GSR	P00390	1.71544253561813	29.0245986618982	15.007333951304	1.87089807757956e-10	6.85411951592984e-08	14.3857087715118	RMND5A_control-RMND5A_knockout
LGALS3BP	Q08380	1.22179497491954	26.8979678398259	15.0067898617818	1.87185785596627e-10	6.85411951592984e-08	14.3852077886263	RMND5A_control-RMND5A_knockout
HPCAL1	P37235	1.38884832742888	28.3526738727324	14.6679287770728	2.58461896261539e-10	8.73601209364001e-08	14.069531999348	RMND5A_control-RMND5A_knockout
CAPG	P40121	1.25239878121368	28.7645589635143	14.5221019956305	2.97560147148107e-10	9.68503175236135e-08	13.9313949501385	RMND5A_control-RMND5A_knockout
LRPPRC	P42704	0.585661178397363	29.1745888744809	13.9401433646327	5.28674303961546e-10	1.49870638168196e-07	13.3659000085589	RMND5A_control-RMND5A_knockout
ROCK2	O75116	1.23288922712588	27.9837845313562	13.8827645692708	5.60127119440045e-10	1.53824910176222e-07	13.3088783892768	RMND5A_control-RMND5A_knockout
AKR1C3	P42330	3.00638759980061	30.5465694664145	13.8519070962888	5.77858161303549e-10	1.53885379440472e-07	13.2781168108846	RMND5A_control-RMND5A_knockout
AKR1C2	P52895	3.96226703463834	31.1210839606283	13.7505917867693	6.40388882471693e-10	1.65521691151801e-07	13.1766401015455	RMND5A_control-RMND5A_knockout
ATIC	P31939	0.413756259141756	30.1206888795458	13.6876335065321	6.8283479208643e-10	1.71450061510158e-07	13.1132111576079	RMND5A_control-RMND5A_knockout
DDOST	P39656	0.76938619035149	30.2277963582054	13.6395331018017	7.17272734907812e-10	1.75094244288052e-07	13.0645584224232	RMND5A_control-RMND5A_knockout
HAT1	O14929	0.737559152107078	29.2485733094308	13.5758890871425	7.65698977755604e-10	1.81863854500439e-07	12.9999253982802	RMND5A_control-RMND5A_knockout
RAB31	Q13636	1.58069719303057	27.5590702370272	13.4913146788332	8.35487976462213e-10	1.93217587819735e-07	12.9135784468495	RMND5A_control-RMND5A_knockout
SLC7A11	Q9UPY5	7.76254280694612	25.2355940484814	13.3593549205966	9.58197976151935e-10	2.1051609536058e-07	12.7777979261161	RMND5A_control-RMND5A_knockout
CUL4A	Q13619	1.06203579664772	27.8541043964184	13.3056514789064	1.01349112079031e-09	2.17233169987933e-07	12.7221678143986	RMND5A_control-RMND5A_knockout
UGDH	O60701	1.36109931922978	30.4388177693473	13.2397703388853	1.0859864315261e-09	2.27229732386938e-07	12.6536267325196	RMND5A_control-RMND5A_knockout
HADHB	P55084	0.640666013114913	28.5832315333827	12.9087867243013	1.54352615291951e-09	3.03975768995811e-07	12.304257284533	RMND5A_control-RMND5A_knockout
NOSIP	Q9Y314	-0.753156306878129	28.2039913230613	-12.9009667576087	1.55654410614605e-09	3.03975768995811e-07	12.2959001372235	RMND5A_control-RMND5A_knockout
SERPINB5	P36952	0.668501576827008	29.8382623635039	12.879410038043	1.59303651984846e-09	3.0433923774844e-07	12.2728377223502	RMND5A_control-RMND5A_knockout
RPE	Q96AT9	0.690981269492045	27.4982590491555	12.7876402355001	1.75885676536375e-09	3.28868792638652e-07	12.174247422057	RMND5A_control-RMND5A_knockout
PIR	O00625	1.75226182810133	28.7650308503864	12.7343794489655	1.86341109161139e-09	3.34197074960834e-07	12.1167214147482	RMND5A_control-RMND5A_knockout
DTYMK	P23919	0.796564918985219	28.4508070392239	12.694744549728	1.9454870863213e-09	3.41938810291832e-07	12.0737652669144	RMND5A_control-RMND5A_knockout
HSPD1	P10809	0.765768771946249	33.6141426291432	12.5613568232007	2.25107635189753e-09	3.80431903470682e-07	11.9282697693525	RMND5A_control-RMND5A_knockout
HTATIP2	Q9BUP3	1.14139373193795	28.1348134309096	12.5209512339025	2.35339548230684e-09	3.90219613179481e-07	11.8839112120062	RMND5A_control-RMND5A_knockout
ASPH	Q12797	0.964970862421573	29.907883067478	12.3278978848001	2.91510866263646e-09	4.74406943097208e-07	11.6701151923661	RMND5A_control-RMND5A_knockout
PDLIM1	O00151	-1.71445911312523	28.7282866840146	-12.308206672056	2.97991948768568e-09	4.76136953777851e-07	11.6481341495785	RMND5A_control-RMND5A_knockout
GALNT2	Q10471	1.3597097675039	29.3330078607992	12.236630146125	3.22867781139589e-09	5.06671796545484e-07	11.5679598763807	RMND5A_control-RMND5A_knockout
MFF	Q9GZY8	1.42782653484212	27.753863243403	12.1525491807764	3.54931295591956e-09	5.37782107872778e-07	11.4732259652786	RMND5A_control-RMND5A_knockout
NIF3L1	Q9GZT8	0.580659764121673	27.5703126292692	12.09745781522	3.77758611896842e-09	5.53290446891575e-07	11.4108280174238	RMND5A_control-RMND5A_knockout
ALDH3A2	P51648	1.70441251223387	27.696598238635	11.8856967017286	4.81085055228496e-09	6.9307794513902e-07	11.168543442512	RMND5A_control-RMND5A_knockout
MDH1	P40925	0.531512838206996	30.5265616592452	11.847640920948	5.02638210718352e-09	7.12449128353689e-07	11.1245874123781	RMND5A_control-RMND5A_knockout
ACP1	P24666	0.623419068655881	29.610261457778	11.7683269745599	5.50916536611059e-09	7.68484845037776e-07	11.0325652908253	RMND5A_control-RMND5A_knockout
IARS2	Q9NSE4	0.73985624305983	27.6622282477657	11.7354070742487	5.72376945930928e-09	7.74419945263255e-07	10.9942066577805	RMND5A_control-RMND5A_knockout
KYNU	Q16719	3.18999760043434	28.240176691682	11.7347776190562	5.72795817502408e-09	7.74419945263255e-07	10.9934722677438	RMND5A_control-RMND5A_knockout
TSNAX	Q99598	0.74085399337287	27.1138114613724	11.6780920508783	6.11882286906024e-09	8.14730535959112e-07	10.9271914071927	RMND5A_control-RMND5A_knockout
AGPS	O00116	0.728378965663541	28.8456468347939	11.6278241487042	6.4891108928459e-09	8.51138903378057e-07	10.8681729978222	RMND5A_control-RMND5A_knockout
SEC16A	O15027	-0.674575493932615	27.8933774481882	-11.5499466877052	7.11042192791878e-09	9.1891746915515e-07	10.7762873868411	RMND5A_control-RMND5A_knockout
NASP	P49321	-0.541902010375818	31.0172842050376	-11.5129453182799	7.42743232856574e-09	9.45975004397619e-07	10.7324369603423	RMND5A_control-RMND5A_knockout
NANS	Q9NR45	-0.733463699302231	28.6731963094125	-11.4663449548792	7.84813708284238e-09	9.85277552628841e-07	10.6770323612325	RMND5A_control-RMND5A_knockout
ACLY	P53396	0.631317469835302	31.1859892918245	11.3469988182434	9.04496907777843e-09	1.10398872577107e-06	10.5342244351296	RMND5A_control-RMND5A_knockout
DIS3	Q9Y2L1	0.586456187881137	26.9318546640915	11.1264660040128	1.17948492568731e-08	1.38204180359201e-06	10.2668301957825	RMND5A_control-RMND5A_knockout
CYB5R1	Q9UHQ9	0.873696522380914	26.9554194538225	11.0109514990968	1.35771385969366e-08	1.54955706480362e-06	10.1249222672562	RMND5A_control-RMND5A_knockout
COPS3	Q9UNS2	0.438089477345223	28.9158090814333	10.8921549096135	1.57106268772883e-08	1.72581236247012e-06	9.97763506495679	RMND5A_control-RMND5A_knockout
BAIAP2	Q9UQB8	-1.55870545028823	26.08818894042	-10.8385089420942	1.67878899390568e-08	1.79917044859062e-06	9.91067080525426	RMND5A_control-RMND5A_knockout
PCBP1	Q15365	0.576473392812645	32.1623890258682	10.8060649231312	1.74771215069209e-08	1.85046920244363e-06	9.8700344715079	RMND5A_control-RMND5A_knockout
CBR1	P16152	0.462229594489305	30.4134404405158	10.7739196993597	1.8189615372975e-08	1.90298023687744e-06	9.82966959283622	RMND5A_control-RMND5A_knockout
PREPL	Q4J6C6	0.772326101289202	27.1570117380398	10.7264367411946	1.92988638153226e-08	1.99527547304771e-06	9.76985710316404	RMND5A_control-RMND5A_knockout
NHERF1	O14745	1.16863776325636	28.6179174707652	10.5426736636608	2.43148398393798e-08	2.37420902787189e-06	9.5362445711705	RMND5A_control-RMND5A_knockout
MAN2A1	Q16706	-1.20860483666324	26.3282011260579	-10.526870410723	2.48064082778106e-08	2.39559028511429e-06	9.51599460724209	RMND5A_control-RMND5A_knockout
PDIA6	Q15084	0.731996592884389	30.1995298731126	10.4754338448514	2.64805214897523e-08	2.4744935652826e-06	9.44990802802827	RMND5A_control-RMND5A_knockout
FLNC	Q14315	-2.18594229135214	29.1996437632141	-10.4674838178475	2.67497597521447e-08	2.4744935652826e-06	9.43966949344235	RMND5A_control-RMND5A_knockout
ALDH3A1	P30838	2.13386512062426	27.5652669861916	10.3339817594918	3.17310160714809e-08	2.81668857814317e-06	9.26676233172327	RMND5A_control-RMND5A_knockout
CNN1	P51911	-2.53255098167577	28.7835142340857	-10.3038975741805	3.29836266719747e-08	2.89860111193313e-06	9.22754266646267	RMND5A_control-RMND5A_knockout
TCOF1	Q13428	-0.617688907384693	29.0660319722169	-10.2896710168607	3.35940948370623e-08	2.92301886562479e-06	9.20896305284458	RMND5A_control-RMND5A_knockout
MYH10	P35580	1.17633908609148	28.9770889445467	10.2455450075204	3.55647793422604e-08	3.06414981235083e-06	9.15120024062609	RMND5A_control-RMND5A_knockout
NCAPH	Q15003	0.509632590706929	27.4805566818659	10.2335594912746	3.61209174366494e-08	3.08185070323568e-06	9.1354753205928	RMND5A_control-RMND5A_knockout
OGDH	Q02218	0.75531677641202	28.1080153803497	10.1991027435413	3.77715824908205e-08	3.19169872047433e-06	9.09018384461096	RMND5A_control-RMND5A_knockout
TJP1	Q07157	-0.992558748009472	28.3770035830069	-10.1514588752312	4.01866091843112e-08	3.36342782392121e-06	9.02735151140121	RMND5A_control-RMND5A_knockout
DIP2B	Q9P265	-1.16805801800241	26.9024803024702	-10.081834924661	4.40137786415212e-08	3.64899138397819e-06	8.93509731970808	RMND5A_control-RMND5A_knockout
SH3GLB2	Q9NR46	-0.807775921566815	26.9282707860471	-9.94349580644329	5.28086944224831e-08	4.25764042738332e-06	8.75024710162057	RMND5A_control-RMND5A_knockout
MTX2	O75431	0.938794449543423	27.02257955177	9.93651861715641	5.32988305400633e-08	4.25809202532797e-06	8.74086919811443	RMND5A_control-RMND5A_knockout
ACADVL	P49748	0.946496514891223	28.6478520356427	9.83260085350257	6.11966937007426e-08	4.78578656870397e-06	8.60056567693738	RMND5A_control-RMND5A_knockout
LUZP1	Q86V48	-0.797829230951386	27.4285563063596	-9.8284381454801	6.15377653918467e-08	4.78578656870397e-06	8.59492075354801	RMND5A_control-RMND5A_knockout
SLC25A11	Q02978	0.788111787716989	28.7105960984546	9.77479173910576	6.6117649048168e-08	5.00146030261758e-06	8.52200133171823	RMND5A_control-RMND5A_knockout
LMO7	Q8WWI1	1.13661270626622	27.5016997680026	9.76435530589804	6.7049754087227e-08	5.00146030261758e-06	8.50777850725756	RMND5A_control-RMND5A_knockout
PMVK	Q15126	1.0172110866373	27.3582932261468	9.76316865364922	6.71566130756571e-08	5.00146030261758e-06	8.50616056675996	RMND5A_control-RMND5A_knockout
SLC25A13	Q9UJS0	0.574179104055403	28.062434769876	9.71699448359558	7.14575974627631e-08	5.27705350002321e-06	8.44308291182858	RMND5A_control-RMND5A_knockout
PRDX1	Q06830	0.446674259313809	34.1529756510959	9.68758221196525	7.43482924969103e-08	5.35379525074802e-06	8.40277951024026	RMND5A_control-RMND5A_knockout
DARS2	Q6PI48	0.835556601087784	26.445832885179	9.67461627902618	7.56616190985038e-08	5.35379525074802e-06	8.38498168742011	RMND5A_control-RMND5A_knockout
SPTBN1	Q01082	0.51748942597084	29.8142743716809	9.67352899277996	7.57728594839393e-08	5.35379525074802e-06	8.38348835738525	RMND5A_control-RMND5A_knockout
SAMM50	Q9Y512	0.657208680728708	26.8618710126739	9.6579624100071	7.73845677543186e-08	5.38346555629797e-06	8.36209395529547	RMND5A_control-RMND5A_knockout
EZR	P15311	-0.624084420595331	31.5258522229719	-9.5636506314186	8.79565802091333e-08	5.76837631998406e-06	8.23189081011134	RMND5A_control-RMND5A_knockout
ABCC1	P33527	0.697309247195882	27.6041845046885	9.53553527311384	9.13956798881643e-08	5.94952025820139e-06	8.19288129108921	RMND5A_control-RMND5A_knockout
EPB41L1	Q9H4G0	1.25210457281329	26.3418136895501	9.5281540799243	9.23219015740014e-08	5.96562405170827e-06	8.18262515068889	RMND5A_control-RMND5A_knockout
PC	P11498	1.74224665590891	27.6167249907701	9.50863157469968	9.48197847196543e-08	6.08230852639651e-06	8.15546882277443	RMND5A_control-RMND5A_knockout
SPTAN1	Q13813	0.449141132586192	30.5869613853665	9.4600426346003	1.01351789990202e-07	6.45153667114127e-06	8.08769153740002	RMND5A_control-RMND5A_knockout
TKT	P29401	0.674975166946588	33.5524427783244	9.40795231926391	1.08885420810959e-07	6.74940790895918e-06	8.01472975752929	RMND5A_control-RMND5A_knockout
NSF	P46459	0.48917509501187	28.0655641284997	9.39022273668633	1.11582663148693e-07	6.83666552889667e-06	7.98982512124667	RMND5A_control-RMND5A_knockout
AGL	P35573	0.723733202620789	26.5982050946461	9.38735536527033	1.12025470660118e-07	6.83666552889667e-06	7.98579393701911	RMND5A_control-RMND5A_knockout
IGF2BP1	Q9NZI8	0.795990742922939	28.5127760140676	9.3806804622469	1.13063478670997e-07	6.85242655559118e-06	7.97640613902179	RMND5A_control-RMND5A_knockout
PRMT1	Q99873	-0.515017580446859	29.9808242593506	-9.37144768816206	1.14516031713014e-07	6.89292388146553e-06	7.96341238750741	RMND5A_control-RMND5A_knockout
LMNA	P02545	0.437670434803984	32.3762738714336	9.35798162188353	1.16670026970456e-07	6.93971954325201e-06	7.94444323987926	RMND5A_control-RMND5A_knockout
PYCR2	Q96C36	0.889388057011761	27.8915469983313	9.3567272676928	1.16872837096188e-07	6.93971954325201e-06	7.94267520945855	RMND5A_control-RMND5A_knockout
SEPTIN10	Q9P0V9	0.692732663473688	27.1767096472982	9.28074268515318	1.29880283339503e-07	7.6603216777688e-06	7.8352332424732	RMND5A_control-RMND5A_knockout
SMARCC1	Q92922	-0.625696809839262	27.8934815281884	-9.26539540827857	1.32688342896117e-07	7.70467788717153e-06	7.81345063738287	RMND5A_control-RMND5A_knockout
CLU	P10909	2.45348801972822	27.1657957595198	9.25902174540508	1.3387329254914e-07	7.70467788717153e-06	7.80439632185266	RMND5A_control-RMND5A_knockout
NCL	P19338	0.438819877172385	32.4507880051868	9.21600526191875	1.42168576380037e-07	8.1128405794011e-06	7.74316347554249	RMND5A_control-RMND5A_knockout
CPS1	P31327	3.92949985942121	27.8522520462806	9.19146485897527	1.47142515700139e-07	8.34250598692144e-06	7.70813355612301	RMND5A_control-RMND5A_knockout
GCLM	P48507	1.05278101618132	29.7683465717852	9.17271554619094	1.510663573638e-07	8.46804993727118e-06	7.68132229131089	RMND5A_control-RMND5A_knockout
CCT4	P50991	0.417052272310912	30.9548150977072	9.17169065355098	1.51284005479242e-07	8.46804993727118e-06	7.67985551404031	RMND5A_control-RMND5A_knockout
ATP1B1	P05026	0.493076992450817	28.522181311267	9.14189722447224	1.5775787212473e-07	8.72388169503518e-06	7.63716237295181	RMND5A_control-RMND5A_knockout
ALDH2	P05091	0.783046140928302	27.1444502545135	9.14152797899114	1.5783991687649e-07	8.72388169503518e-06	7.63663259635124	RMND5A_control-RMND5A_knockout
PRDX3	P30048	0.41105330616298	30.2693917274896	9.12197465787459	1.62249573506991e-07	8.85620653403376e-06	7.60855531911599	RMND5A_control-RMND5A_knockout
RAB10	P61026	0.743396600242619	29.3443483271961	9.10784110633637	1.65517826729095e-07	8.9788312425635e-06	7.58823225352273	RMND5A_control-RMND5A_knockout
SRP68	Q9UHB9	0.484445077217895	28.0427924368298	9.05608797265338	1.78090903234162e-07	9.42808950374587e-06	7.51361216399823	RMND5A_control-RMND5A_knockout
TALDO1	P37837	0.432607761672511	30.8009498900851	9.02354145268216	1.86511001248734e-07	9.8147226285861e-06	7.46652145548229	RMND5A_control-RMND5A_knockout
TMCO1	Q9UM00	0.513085790012191	28.4780630916276	9.00477096278173	1.91557222073541e-07	1.00202670689422e-05	7.43930528742887	RMND5A_control-RMND5A_knockout
ECPAS	Q5VYK3	-0.742381734254298	27.1347180789564	-8.98956779161046	1.95749972969186e-07	1.01789985943977e-05	7.41723055985048	RMND5A_control-RMND5A_knockout
GPI	P06744	0.397587028286726	31.7830014491342	8.93196046238118	2.12536822093763e-07	1.08591487939534e-05	7.33333348386271	RMND5A_control-RMND5A_knockout
ECH1	Q13011	0.795532590405529	27.5499186720525	8.91453664066626	2.17908289928019e-07	1.1069237294147e-05	7.30787924288257	RMND5A_control-RMND5A_knockout
COPS2	P61201	0.396640080273247	28.4994171591156	8.90993936818805	2.19349301279121e-07	1.10784003427639e-05	7.30115702273551	RMND5A_control-RMND5A_knockout
SRP72	O76094	0.367998097507211	27.9189005885663	8.90211954826402	2.21823559702572e-07	1.1139345386664e-05	7.28971685349265	RMND5A_control-RMND5A_knockout
TOP2B	Q02880	-0.687596771634006	27.2314483972653	-8.8949709650979	2.24111201443788e-07	1.11902797630001e-05	7.27925220217019	RMND5A_control-RMND5A_knockout
STT3B	Q8TCJ2	0.499826421180476	28.2549853224459	8.84971385593139	2.39183878768451e-07	1.18754120147861e-05	7.21285737819237	RMND5A_control-RMND5A_knockout
ETFA	P13804	0.607531175531363	28.90136729273	8.84503629846311	2.40801590627558e-07	1.1888563923792e-05	7.20598092534026	RMND5A_control-RMND5A_knockout
CCT3	P49368	0.352957540878879	31.0871371915242	8.83240508429137	2.45227968760633e-07	1.20003213216643e-05	7.18739852241094	RMND5A_control-RMND5A_knockout
SNRNP200	O75643	0.37216406940496	28.9230602809459	8.82926108208402	2.46343012539114e-07	1.20003213216643e-05	7.18277020164695	RMND5A_control-RMND5A_knockout
SFXN1	Q9H9B4	0.502864488091134	28.7686592827694	8.8269618710092	2.47161829679249e-07	1.20003213216643e-05	7.1793847438816	RMND5A_control-RMND5A_knockout
TJP2	Q9UDY2	-1.02145618990187	27.3140908601632	-8.79335367422682	2.59463986231028e-07	1.24117550997704e-05	7.12982487286166	RMND5A_control-RMND5A_knockout
ATP6V1A	P38606	0.547907005166373	28.4013306115565	8.79226564781061	2.59872887842256e-07	1.24117550997704e-05	7.12821812100166	RMND5A_control-RMND5A_knockout
ANXA1	P04083	-0.578691616598221	32.4090551620664	-8.76794929822188	2.69191020454406e-07	1.27185520846953e-05	7.09227090765427	RMND5A_control-RMND5A_knockout
UBA6	A0AVT1	-0.400585668710093	27.7554724708551	-8.76124852094568	2.71820252475613e-07	1.2774098282116e-05	7.08235230483161	RMND5A_control-RMND5A_knockout
SUCLG2	Q96I99	0.474930050013551	28.954411916853	8.71103241351794	2.92406884742436e-07	1.35880747041987e-05	7.00784584860292	RMND5A_control-RMND5A_knockout
OGA	O60502	-0.944132448509183	27.3236122120131	-8.70485643449751	2.9505009300045e-07	1.35880747041987e-05	6.99866099188156	RMND5A_control-RMND5A_knockout
CTBP2	P56545	-0.499244258282381	28.9562923164575	-8.67935919306909	3.06232109601765e-07	1.38719988617542e-05	6.96069185970857	RMND5A_control-RMND5A_knockout
MACF1	Q9UPN3	-1.12008570120652	26.7253161464574	-8.67536943345919	3.08021894025422e-07	1.3881520024079e-05	6.95474324811049	RMND5A_control-RMND5A_knockout
TUBGCP3	Q96CW5	0.983196245535229	25.9902690509434	8.66276073998413	3.13750952144921e-07	1.40675682012733e-05	6.93593110779202	RMND5A_control-RMND5A_knockout
ETFB	P38117	0.656705212650593	28.8638011068961	8.57072657775207	3.59127156376639e-07	1.58593439710447e-05	6.79801809124132	RMND5A_control-RMND5A_knockout
DLD	P09622	0.536215527352173	29.3285182480993	8.54259292013783	3.74340506186756e-07	1.64485218418461e-05	6.7556489896574	RMND5A_control-RMND5A_knockout
EIF2D	P41214	0.825204929428285	25.6674978936352	8.49078151208819	4.04162616269655e-07	1.7583074612761e-05	6.67736165219794	RMND5A_control-RMND5A_knockout
PRDX5	P30044	0.573525603678064	31.0831744337761	8.48048548437857	4.10381574419791e-07	1.77656811625671e-05	6.66176409327607	RMND5A_control-RMND5A_knockout
PGD	P52209	0.729853697701969	30.8932659527607	8.45210592959564	4.2805099515409e-07	1.83498153434836e-05	6.61870242297516	RMND5A_control-RMND5A_knockout
ACO2	Q99798	0.41582616117849	30.099697181397	8.40214095815934	4.61136044709457e-07	1.95771186517232e-05	6.54264075490329	RMND5A_control-RMND5A_knockout
PPME1	Q9Y570	-1.11945794578366	29.9322280165438	-8.37898322229372	4.77374172679228e-07	1.99950769859613e-05	6.50728039660158	RMND5A_control-RMND5A_knockout
MSI2	Q96DH6	1.33641273563261	27.0552338961669	8.37283043891169	4.81789012461211e-07	2.00661698649721e-05	6.49787403806251	RMND5A_control-RMND5A_knockout
CCT6A	P40227	0.383650755571431	30.8768263904989	8.363485494613	4.88576806003343e-07	2.02528913733838e-05	6.48357830081656	RMND5A_control-RMND5A_knockout
PACSIN2	Q9UNF0	-0.642360738426532	28.7150567050564	-8.34872545358076	4.99503914262009e-07	2.0512338310909e-05	6.46097599038545	RMND5A_control-RMND5A_knockout
RBM26	Q5T8P6	0.972699730383372	26.6631577186309	8.29798083576119	5.39077362673322e-07	2.19324556147947e-05	6.38305780135856	RMND5A_control-RMND5A_knockout
FBLIM1	Q8WUP2	-1.641590399557	27.1936503446083	-8.29719351418924	5.39716761419689e-07	2.19324556147947e-05	6.38184627847023	RMND5A_control-RMND5A_knockout
PPT1	P50897	1.15901791830494	27.835744576529	8.29491348638268	5.4157292539946e-07	2.19324556147947e-05	6.37833734583966	RMND5A_control-RMND5A_knockout
ATAD1	Q8NBU5	0.601992622298248	27.236770221592	8.28789059360145	5.47332612559556e-07	2.20640321062999e-05	6.36752502327044	RMND5A_control-RMND5A_knockout
OXCT1	P55809	0.430827113253613	30.1748790569804	8.26987208016654	5.62407242989587e-07	2.22541004736078e-05	6.33975512159928	RMND5A_control-RMND5A_knockout
SPR	P35270	0.775491820824062	27.224897939918	8.26860347040509	5.6348493384712e-07	2.22541004736078e-05	6.33779838741295	RMND5A_control-RMND5A_knockout
FKBP15	Q5T1M5	-0.833261440095228	25.7449412038357	-8.26716542127548	5.64709194994826e-07	2.22541004736078e-05	6.33558005611773	RMND5A_control-RMND5A_knockout
ZNF326	Q5BKZ1	-0.567461321761179	27.5807206264396	-8.26368864342259	5.6768068526322e-07	2.22713297414874e-05	6.3302156899138	RMND5A_control-RMND5A_knockout
RO60	P10155	0.539868701047343	27.5876620055521	8.24925421033433	5.80194566109553e-07	2.25244797334722e-05	6.30792801232523	RMND5A_control-RMND5A_knockout
ACOT7	O00154	-0.535400457333235	28.5782313797818	-8.23838589331082	5.8980837884844e-07	2.27120843852054e-05	6.29112897119775	RMND5A_control-RMND5A_knockout
OLA1	Q9NTK5	0.411182184346313	28.852195424943	8.23611592161046	5.91837428790628e-07	2.27120843852054e-05	6.28761838225129	RMND5A_control-RMND5A_knockout
WDR5	P61964	-0.527777731232867	28.187184637781	-8.22521650614082	6.01682943488825e-07	2.28084601602546e-05	6.27075282566451	RMND5A_control-RMND5A_knockout
GPS1	Q13098	0.444577932726332	28.803063614001	8.19438832207783	6.30475427961289e-07	2.37794766563254e-05	6.22296697076852	RMND5A_control-RMND5A_knockout
TCP1	P17987	0.293900755652491	30.8975718386916	8.09539369564803	7.33158699341097e-07	2.70714228983595e-05	6.06868708798761	RMND5A_control-RMND5A_knockout
TSN	Q15631	0.706534855083689	28.8678285386708	8.06440477146038	7.68809656200868e-07	2.81512469112218e-05	6.02013021078879	RMND5A_control-RMND5A_knockout
USP39	Q53GS9	0.365156869262929	27.5115790507908	8.02065852244227	8.22274015940336e-07	2.98600993887755e-05	5.95137040355185	RMND5A_control-RMND5A_knockout
ALDH18A1	P54886	-0.346436326725083	29.1008503702273	-7.9935564427554	8.57348080257622e-07	3.0752550731853e-05	5.90864606834478	RMND5A_control-RMND5A_knockout
MRPL44	Q9H9J2	0.436690770512442	26.6693684842951	7.9884859900543	8.64083007815692e-07	3.07774833385552e-05	5.90064219796489	RMND5A_control-RMND5A_knockout
PPP1R7	Q15435	0.651881726959701	26.2441527360962	7.98508607332791	8.68630177873008e-07	3.07803306578548e-05	5.89527343212042	RMND5A_control-RMND5A_knockout
ATP5PB	P24539	0.36824547051452	29.6119614611848	7.98066425703759	8.74581775259008e-07	3.08667656264103e-05	5.88828872755434	RMND5A_control-RMND5A_knockout
ATP2A2	P16615	0.411470916683307	29.587595786724	7.9725230819374	8.85651996483777e-07	3.11324389803977e-05	5.87542220553569	RMND5A_control-RMND5A_knockout
ME1	P48163	0.775517374452591	28.3152988457208	7.95580349234295	9.08851906971592e-07	3.18206795158022e-05	5.84897082589947	RMND5A_control-RMND5A_knockout
MT-CO2	P00403	0.459184717015987	28.915629657172	7.91978566430266	9.61029536385169e-07	3.32501085265861e-05	5.79186349688033	RMND5A_control-RMND5A_knockout
PAFAH1B1	P43034	0.297083750983315	29.532803938808	7.91067136592895	9.74726481776897e-07	3.35917502817858e-05	5.77738539828725	RMND5A_control-RMND5A_knockout
EML4	Q9HC35	0.722363116769944	26.4187332821289	7.9006895434521	9.89963053548592e-07	3.39835754475978e-05	5.76151665511209	RMND5A_control-RMND5A_knockout
IQGAP2	Q13576	5.34682112405651	24.2852493100911	7.87965582827882	1.0228957354276e-06	3.48418903989834e-05	5.72803491603037	RMND5A_control-RMND5A_knockout
TOR1AIP1	Q5JTV8	0.705982920965226	27.9088877353961	7.87613722915603	1.02851641838718e-06	3.4898078319639e-05	5.72242825322674	RMND5A_control-RMND5A_knockout
COPS7B	Q9H9Q2	0.677426158504453	27.1318869586274	7.85308199471095	1.06615848544524e-06	3.58980872417348e-05	5.6856506606946	RMND5A_control-RMND5A_knockout
CLIC4	Q9Y696	-0.824672573771398	30.230608401952	-7.82701857519966	1.11046330069926e-06	3.69469721451327e-05	5.64398958982693	RMND5A_control-RMND5A_knockout
